Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
14-Nov-20,EQ,834.00,834.00,829.00,828.10,830.50,830.50,831.16,1159.80,375.25,475390,"395,126,484.60",16338
13-Nov-20,EQ,822.90,831.45,818.15,824.70,827.85,828.10,826.38,1159.80,375.25,3918289,"3,238,010,484.85",67486
12-Nov-20,EQ,827.15,837.00,822.00,826.05,824.80,824.70,827.32,1159.80,375.25,4699639,"3,888,103,545.35",143412
11-Nov-20,EQ,813.00,829.00,805.35,809.70,827.00,826.05,816.15,1159.80,375.25,9779484,"7,981,504,358.40",209931
10-Nov-20,EQ,848.50,848.50,805.75,855.00,812.15,809.70,819.11,1159.80,375.25,10397497,"8,516,693,853.30",230164
9-Nov-20,EQ,866.80,872.80,847.10,850.10,858.95,855.00,856.87,1159.80,375.25,7505062,"6,430,873,335.15",141970
6-Nov-20,EQ,846.00,855.80,836.40,842.90,854.80,850.10,843.11,1166.30,375.25,5871913,"4,950,663,909.40",113621
5-Nov-20,EQ,834.00,851.10,830.05,815.15,845.00,842.90,841.02,1166.30,375.25,8903859,"7,488,298,537.70",156095
4-Nov-20,EQ,812.20,841.75,810.60,814.05,817.95,815.15,824.78,1166.30,375.25,10077502,"8,311,730,455.30",206966
3-Nov-20,EQ,828.00,832.00,812.35,822.40,813.50,814.05,821.95,1166.30,375.25,7011687,"5,763,248,341.75",140829
2-Nov-20,EQ,841.95,843.85,819.20,841.95,822.15,822.40,825.74,1166.30,375.25,5953172,"4,915,797,446.60",111715
30-Oct-20,EQ,842.80,859.70,833.00,840.05,844.75,841.95,846.09,1170.00,375.25,8727295,"7,384,043,618.60",134890
29-Oct-20,EQ,825.00,842.50,818.95,829.60,836.40,840.05,833.08,1170.00,375.25,6691023,"5,574,154,054.95",116800
28-Oct-20,EQ,852.00,852.00,821.60,847.25,829.90,829.60,833.36,1170.00,375.25,6853043,"5,711,054,678.00",139980
27-Oct-20,EQ,848.95,857.45,838.70,847.80,850.00,847.25,846.32,1170.00,375.25,5807905,"4,915,324,316.85",109755
26-Oct-20,EQ,853.00,860.90,842.05,852.45,847.45,847.80,852.83,1170.00,375.25,6614014,"5,640,636,211.15",120624
23-Oct-20,EQ,871.00,875.45,850.60,866.25,852.50,852.45,860.30,1170.00,375.25,5447502,"4,686,496,350.10",115601
22-Oct-20,EQ,858.90,878.00,851.55,871.05,866.00,866.25,866.76,1170.00,375.25,9607800,"8,327,620,040.70",168926
21-Oct-20,EQ,881.00,891.65,860.00,879.65,866.00,871.05,874.89,1170.00,375.25,11162084,"9,765,638,802.00",155501
20-Oct-20,EQ,846.95,886.00,843.60,844.75,881.00,879.65,875.71,1170.00,375.25,21564064,"18,883,832,254.25",291297
19-Oct-20,EQ,839.80,861.70,833.00,827.15,846.95,844.75,848.30,1170.00,375.25,15671737,"13,294,274,079.85",258268
16-Oct-20,EQ,859.00,877.00,820.60,860.00,830.05,827.15,836.13,1170.00,375.25,28983265,"24,233,758,849.90",413675
15-Oct-20,EQ,899.95,903.70,833.45,890.45,863.45,860.00,864.00,1170.00,375.25,15648849,"13,520,650,712.00",233161
14-Oct-20,EQ,904.00,910.70,882.00,900.40,887.00,890.45,893.40,1170.00,375.25,15441223,"13,795,233,299.15",191846
13-Oct-20,EQ,866.30,906.60,863.30,865.80,900.90,900.40,892.77,1170.00,375.25,18948688,"16,916,814,839.50",230425
12-Oct-20,EQ,860.80,871.95,857.15,855.75,866.20,865.80,864.97,1170.00,375.25,8717565,"7,540,451,283.15",117629
9-Oct-20,EQ,852.90,862.50,849.30,849.55,857.00,855.75,856.14,1170.00,375.25,7286954,"6,238,655,498.20",116290
8-Oct-20,EQ,857.50,879.00,844.50,828.05,849.50,849.55,862.06,1170.00,375.25,25860578,"22,293,263,288.10",347607
7-Oct-20,EQ,830.00,830.60,823.00,829.15,829.90,828.05,826.72,1170.00,375.25,6980002,"5,770,534,151.20",118532
6-Oct-20,EQ,830.00,834.50,822.70,824.20,828.00,829.15,828.17,1170.00,375.25,7848520,"6,499,912,047.05",121003
5-Oct-20,EQ,828.80,839.20,815.10,812.95,823.30,824.20,826.77,1170.00,375.25,11890211,"9,830,483,480.50",174768
1-Oct-20,EQ,819.90,820.95,811.20,811.60,813.70,812.95,815.73,1170.00,375.25,4321350,"3,525,035,142.45",85705
30-Sep-20,EQ,818.00,820.50,807.10,812.75,810.00,811.60,812.95,1170.00,375.25,9470277,"7,698,857,123.65",173273
29-Sep-20,EQ,837.40,841.10,810.20,835.25,815.35,812.75,825.53,1170.00,375.25,10554255,"8,712,807,901.35",173071
28-Sep-20,EQ,838.40,844.75,820.80,827.70,834.00,835.25,835.22,1170.00,375.25,11146342,"9,309,666,828.50",180648
