Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
23-Nov-20,EQ,4685.00,4870.00,4671.10,4670.95,4835.00,4828.75,4804.61,5512.65,2495.05,2152603,"10,342,410,871.55",129714
20-Nov-20,EQ,4730.00,4752.30,4656.30,4707.70,4677.00,4670.95,4691.62,5512.65,2495.05,954936,"4,480,197,435.40",61525
19-Nov-20,EQ,4675.00,4811.80,4657.00,4703.80,4725.00,4707.70,4740.46,5512.65,2495.05,1767289,"8,377,766,888.65",94538
18-Nov-20,EQ,4785.00,4795.00,4675.00,4784.15,4704.00,4703.80,4719.14,5512.65,2495.05,1300059,"6,135,157,926.45",78642
17-Nov-20,EQ,4875.00,4879.85,4770.00,4872.05,4785.00,4784.15,4806.93,5512.65,2495.05,1283213,"6,168,311,618.50",74467
14-Nov-20,EQ,4881.20,4898.00,4830.00,4856.90,4875.60,4872.05,4870.19,5512.65,2495.05,135216,"658,526,981.80",8648
13-Nov-20,EQ,4850.00,4884.85,4830.05,4826.85,4869.95,4856.90,4853.63,5512.65,2495.05,1091870,"5,299,537,017.15",55502
12-Nov-20,EQ,4875.00,4925.00,4805.00,4882.15,4835.00,4826.85,4871.42,5512.65,2495.05,1316470,"6,413,084,264.65",65347
11-Nov-20,EQ,4730.00,4919.90,4691.10,4698.00,4898.00,4882.15,4819.91,5512.65,2495.05,2707044,"13,047,695,247.85",137669
10-Nov-20,EQ,4824.00,4868.00,4679.40,4879.65,4715.00,4698.00,4762.09,5512.65,2495.05,1966030,"9,362,419,572.60",136925
9-Nov-20,EQ,4925.00,4954.00,4870.00,4902.95,4888.90,4879.65,4900.28,5512.65,2495.05,1205651,"5,908,033,165.15",66578
6-Nov-20,EQ,4962.90,4962.90,4890.85,4958.50,4904.00,4902.95,4913.48,5512.65,2495.05,1090442,"5,357,861,028.45",66822
5-Nov-20,EQ,4972.75,4999.30,4922.10,4935.60,4959.30,4958.50,4958.09,5512.65,2495.05,1034046,"5,126,891,021.85",60167
4-Nov-20,EQ,4901.75,4964.80,4877.40,4877.35,4939.00,4935.60,4929.48,5512.65,2495.05,1521480,"7,500,110,171.65",75699
