Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
24-Dec-20,EQ,3318.00,3423.55,3316.05,3309.65,3365.20,3374.75,3386.71,3423.55,1788.65,1567636,"5,309,136,293.90",77876
23-Dec-20,EQ,3281.00,3318.95,3261.00,3265.30,3315.00,3309.65,3295.40,3384.75,1788.65,816586,"2,690,973,761.05",48600
22-Dec-20,EQ,3245.00,3285.00,3172.00,3238.25,3270.00,3265.30,3245.89,3384.75,1788.65,825331,"2,678,931,699.30",47244
21-Dec-20,EQ,3352.50,3355.00,3198.50,3347.55,3227.80,3238.25,3304.41,3384.75,1788.65,797760,"2,636,124,543.70",47575
18-Dec-20,EQ,3275.90,3363.00,3270.90,3270.45,3352.20,3347.55,3329.92,3384.75,1788.65,1362381,"4,536,617,501.00",64107
17-Dec-20,EQ,3307.10,3330.00,3258.00,3303.50,3264.85,3270.45,3278.58,3384.75,1788.65,678073,"2,223,119,480.00",56234
16-Dec-20,EQ,3289.00,3308.45,3252.00,3271.65,3307.00,3303.50,3289.31,3384.75,1788.65,616704,"2,028,533,476.35",34755
15-Dec-20,EQ,3284.00,3347.20,3262.00,3289.00,3271.00,3271.65,3297.45,3384.75,1788.65,746643,"2,462,019,121.05",46437
14-Dec-20,EQ,3327.65,3334.55,3265.00,3327.65,3288.00,3289.00,3291.88,3384.75,1788.65,425416,"1,400,417,671.80",30515
11-Dec-20,EQ,3295.60,3337.15,3285.55,3290.85,3317.65,3327.65,3315.06,3384.75,1788.65,611154,"2,026,012,476.90",37424
10-Dec-20,EQ,3306.20,3319.95,3272.05,3306.55,3295.00,3290.85,3296.11,3384.75,1788.65,469288,"1,546,824,627.35",32215
9-Dec-20,EQ,3335.00,3353.65,3300.00,3326.20,3307.60,3306.55,3321.59,3384.75,1788.65,397850,"1,321,493,570.80",26304
8-Dec-20,EQ,3320.00,3384.75,3300.55,3319.55,3334.15,3326.20,3342.83,3384.75,1788.65,823352,"2,752,325,762.40",50781
7-Dec-20,EQ,3311.40,3335.00,3267.80,3311.40,3320.00,3319.55,3308.68,3371.20,1788.65,481597,"1,593,449,423.35",29005
4-Dec-20,EQ,3298.30,3344.55,3288.20,3294.40,3311.25,3311.40,3313.88,3371.20,1788.65,739106,"2,449,311,066.95",36114
3-Dec-20,EQ,3368.70,3371.20,3281.00,3338.15,3298.30,3294.40,3307.47,3371.20,1788.65,965142,"3,192,177,907.60",47341
2-Dec-20,EQ,3243.65,3348.00,3221.50,3243.65,3326.80,3338.15,3308.27,3348.00,1788.65,1707284,"5,648,163,738.00",74954
1-Dec-20,EQ,3175.10,3248.95,3161.00,3173.55,3242.00,3243.65,3213.44,3315.15,1788.65,1400851,"4,501,554,577.30",73123
27-Nov-20,EQ,3144.90,3249.00,3135.70,3129.20,3170.25,3173.55,3204.30,3315.15,1788.65,2548347,"8,165,657,154.95",93783
26-Nov-20,EQ,3053.00,3150.00,3053.00,3051.25,3145.00,3129.20,3096.73,3315.15,1788.65,1264680,"3,916,374,374.95",60615
25-Nov-20,EQ,3100.00,3160.00,3041.00,3095.70,3045.00,3051.25,3112.04,3315.15,1788.65,1219151,"3,794,048,719.20",64380
24-Nov-20,EQ,3077.00,3122.00,3053.00,3077.75,3094.90,3095.70,3096.37,3315.15,1788.65,858928,"2,659,556,868.85",53118
23-Nov-20,EQ,3068.00,3085.00,3030.60,3058.55,3072.70,3077.75,3062.45,3315.15,1788.65,493600,"1,511,627,326.10",23310
20-Nov-20,EQ,3033.00,3085.00,3022.00,3034.25,3059.00,3058.55,3054.92,3315.15,1788.65,820220,"2,505,706,389.95",34444
19-Nov-20,EQ,3033.00,3056.50,3010.00,3037.90,3027.80,3034.25,3035.14,3315.15,1788.65,888406,"2,696,436,367.60",33727
18-Nov-20,EQ,3055.80,3055.80,3003.90,3045.15,3033.00,3037.90,3024.32,3315.15,1788.65,455293,"1,376,949,740.75",24583
17-Nov-20,EQ,3034.00,3048.90,2996.45,3041.90,3041.20,3045.15,3025.87,3315.15,1788.65,501135,"1,516,366,884.85",25559
14-Nov-20,EQ,3055.65,3065.00,3030.00,3040.75,3032.80,3041.90,3048.20,3315.15,1788.65,59697,"181,968,491.10",4175
13-Nov-20,EQ,3010.00,3048.00,2995.60,3017.45,3040.85,3040.75,3031.12,3315.15,1788.65,557563,"1,690,040,880.60",26756
12-Nov-20,EQ,3025.00,3040.90,2996.25,3023.10,3015.70,3017.45,3018.23,3315.15,1788.65,646257,"1,950,552,939.10",47670
11-Nov-20,EQ,3017.70,3040.00,2986.55,2997.50,3016.40,3023.10,3019.21,3315.15,1788.65,782511,"2,362,568,245.95",55897
10-Nov-20,EQ,3015.00,3022.50,2967.00,3001.95,2997.25,2997.50,2992.72,3315.15,1788.65,664054,"1,987,328,320.25",37340
9-Nov-20,EQ,2990.00,3022.00,2980.00,2977.40,2998.00,3001.95,3000.70,3315.15,1788.65,550477,"1,651,815,269.65",37732
6-Nov-20,EQ,2960.00,3000.00,2955.00,2949.30,2972.70,2977.40,2979.98,3315.15,1788.65,889565,"2,650,890,144.15",44452
5-Nov-20,EQ,2951.00,2970.00,2927.00,2926.10,2966.00,2949.30,2944.08,3315.15,1788.65,507235,"1,493,342,784.15",28691
4-Nov-20,EQ,2905.00,2947.75,2882.40,2914.85,2930.00,2926.10,2913.04,3315.15,1788.65,710858,"2,070,757,294.20",35789
3-Nov-20,EQ,2855.20,2929.95,2855.20,2843.70,2915.35,2914.85,2903.20,3315.15,1788.65,951287,"2,761,776,726.95",47523
2-Nov-20,EQ,2918.00,2934.85,2822.45,2886.90,2848.00,2843.70,2853.09,3315.15,1788.65,926407,"2,643,123,892.65",54427
30-Oct-20,EQ,2940.00,2963.20,2880.10,2925.35,2882.30,2886.90,2917.30,3315.15,1788.65,722940,"2,109,032,336.95",44676
29-Oct-20,EQ,2918.95,2934.00,2885.00,2944.05,2921.10,2925.35,2914.29,3315.15,1788.65,714821,"2,083,199,127.60",36407
28-Oct-20,EQ,2947.00,2967.00,2890.20,2947.35,2932.90,2944.05,2935.07,3315.15,1788.65,1197897,"3,515,908,821.15",52649
27-Oct-20,EQ,2910.00,2972.25,2853.05,2895.15,2942.50,2947.35,2929.83,3315.15,1788.65,1812330,"5,309,811,969.90",75948
26-Oct-20,EQ,3097.95,3113.75,2885.00,3082.25,2897.00,2895.15,2955.29,3315.15,1788.65,2140237,"6,325,027,313.20",107879
23-Oct-20,EQ,3030.00,3095.50,2997.15,3006.20,3090.00,3082.25,3050.95,3315.15,1788.65,1217666,"3,715,041,023.85",55756
22-Oct-20,EQ,3009.80,3039.45,2977.00,3018.00,2996.55,3006.20,3008.93,3315.15,1788.65,1701072,"5,118,398,717.50",92286
21-Oct-20,EQ,3030.00,3039.15,2992.05,3004.20,3020.15,3018.00,3021.00,3315.15,1788.65,982020,"2,966,680,187.70",39732
20-Oct-20,EQ,2980.00,3018.55,2957.00,2980.00,3004.05,3004.20,3001.64,3315.15,1788.65,899774,"2,700,801,530.75",45762
19-Oct-20,EQ,3070.00,3071.95,2970.20,3044.75,2986.00,2980.00,3006.81,3315.15,1788.65,598292,"1,798,952,229.20",32611
16-Oct-20,EQ,3030.00,3092.00,3029.00,3027.40,3051.55,3044.75,3058.15,3315.15,1788.65,548793,"1,678,293,959.10",27417
15-Oct-20,EQ,3059.95,3130.00,3019.45,3054.15,3024.00,3027.40,3078.35,3315.15,1788.65,1076100,"3,312,616,725.95",54349
14-Oct-20,EQ,3037.95,3075.00,3020.00,3034.45,3049.00,3054.15,3054.92,3315.15,1788.65,822555,"2,512,839,031.70",40969
13-Oct-20,EQ,3025.00,3051.10,2996.20,3022.75,3039.60,3034.45,3032.35,3315.15,1788.65,456767,"1,385,077,257.45",24486
12-Oct-20,EQ,3051.00,3074.65,3011.10,3059.80,3018.50,3022.75,3037.74,3315.15,1788.65,632718,"1,922,035,785.50",29847
9-Oct-20,EQ,3080.00,3097.65,3027.60,3074.55,3059.65,3059.80,3053.56,3315.15,1788.65,698670,"2,133,432,155.80",38913
8-Oct-20,EQ,3070.00,3110.80,3051.00,3077.40,3074.35,3074.55,3079.33,3315.15,1788.65,1009344,"3,108,099,098.80",53235
7-Oct-20,EQ,2975.00,3097.95,2954.55,2972.25,3080.00,3077.40,3048.30,3315.15,1788.65,2126267,"6,481,493,907.80",85686
6-Oct-20,EQ,2985.00,2993.00,2951.00,2952.30,2975.00,2972.25,2970.54,3315.15,1788.65,678723,"2,016,173,535.10",30718
5-Oct-20,EQ,3016.40,3020.00,2930.05,2985.40,2946.00,2952.30,2963.14,3315.15,1788.65,904981,"2,681,588,542.05",46603
1-Oct-20,EQ,2940.00,3113.95,2940.00,2881.10,2999.00,2985.40,3038.64,3315.15,1788.65,4741959,"14,409,116,992.90",162192
30-Sep-20,EQ,2897.55,2939.00,2870.00,2897.50,2878.00,2881.10,2901.78,3315.15,1788.65,1095715,"3,179,523,108.00",54982
29-Sep-20,EQ,2992.70,3011.00,2890.00,2966.35,2901.00,2897.50,2937.60,3315.15,1788.65,1189292,"3,493,661,333.80",60885
28-Sep-20,EQ,2976.90,3022.30,2952.85,2957.40,2964.00,2966.35,2983.44,3315.15,1788.65,902239,"2,691,777,861.25",36617
25-Sep-20,EQ,2954.95,2998.50,2926.05,2931.85,2961.00,2957.40,2953.40,3315.15,1788.65,559314,"1,651,876,512.95",28586
24-Sep-20,EQ,2964.90,3001.90,2912.80,2986.20,2922.00,2931.85,2942.38,3315.15,1788.65,736921,"2,168,301,733.60",36345
23-Sep-20,EQ,2993.00,3047.60,2955.00,2985.85,2985.00,2986.20,2991.67,3315.15,1788.65,949255,"2,839,859,300.50",42479
22-Sep-20,EQ,2984.20,3009.45,2942.10,2986.70,2982.00,2985.85,2979.66,3315.15,1788.65,690801,"2,058,352,366.00",36403
21-Sep-20,EQ,3045.95,3045.95,2960.10,3050.95,2962.20,2986.70,2998.38,3315.15,1788.65,779499,"2,337,231,895.90",44875
18-Sep-20,EQ,3023.10,3070.00,2996.00,3019.20,3038.90,3050.95,3025.94,3315.15,1788.65,937014,"2,835,349,222.70",48462
17-Sep-20,EQ,3015.00,3029.95,2985.25,3037.95,3023.10,3019.20,3004.20,3315.15,1788.65,687069,"2,064,095,153.55",45261
16-Sep-20,EQ,2942.50,3049.00,2937.40,2937.35,3040.65,3037.95,3021.86,3315.15,1788.65,1865979,"5,638,729,026.35",78723
15-Sep-20,EQ,2957.40,2960.00,2921.05,2957.70,2942.50,2937.35,2938.35,3315.15,1788.65,632578,"1,858,733,895.40",26554
